time	from	to
2019-07-02T00:00:00	308	186
2019-07-02T00:00:00	309	527
2019-07-02T00:00:00	309	885
2019-07-02T00:00:00	309	538
2019-07-02T00:00:00	309	844
2019-07-02T00:00:00	309	463
2019-07-02T00:00:00	310	37
2019-07-02T00:00:00	310	716
2019-07-02T00:00:00	311	25
2019-07-02T00:00:00	312	855
2019-07-02T00:00:00	313	760
2019-07-02T00:00:00	314	211
2019-07-02T00:00:00	314	763
2019-07-02T00:00:00	316	581
2019-07-02T00:00:00	317	234
2019-07-02T00:00:00	317	987
2019-07-02T00:00:00	317	991
2019-07-02T00:00:00	318	768
2019-07-02T00:00:00	318	698
2019-07-02T00:00:00	319	242
2019-07-02T00:00:00	319	720
2019-07-02T00:00:00	319	127
2019-07-02T00:00:00	320	453
2019-07-02T00:00:00	320	793
2019-07-02T00:00:00	320	925
2019-07-02T00:00:00	321	885
2019-07-02T00:00:00	321	538
2019-07-02T00:00:00	322	673
2019-07-02T00:00:00	322	173
2019-07-02T00:00:00	323	963
2019-07-02T00:00:00	323	861
2019-07-02T00:00:00	323	356
2019-07-02T00:00:00	324	597
2019-07-02T00:00:00	324	861
2019-07-02T00:00:00	325	887
2019-07-02T00:00:00	325	827
2019-07-02T00:00:00	326	363
2019-07-02T00:00:00	326	816
2019-07-02T00:00:00	326	748
2019-07-02T00:00:00	327	841
2019-07-02T00:00:00	327	544
2019-07-02T00:00:00	327	687
2019-07-02T00:00:00	327	935
2019-07-02T00:00:00	327	838
2019-07-02T00:00:00	327	837
2019-07-02T00:00:00	328	293
2019-07-02T00:00:00	328	176
2019-07-02T00:00:00	329	135
2019-07-02T00:00:00	329	436
2019-07-02T00:00:00	330	695
2019-07-02T00:00:00	331	240
2019-07-02T00:00:00	331	654
2019-07-02T00:00:00	333	290
2019-07-02T00:00:00	333	831
2019-07-02T00:00:00	334	221
2019-07-02T00:00:00	334	610
2019-07-02T00:00:00	334	807
2019-07-02T00:00:00	335	835
2019-07-02T00:00:00	335	464
2019-07-02T00:00:00	336	517
2019-07-02T00:00:00	336	564
2019-07-02T00:00:00	337	865
2019-07-02T00:00:00	338	485
2019-07-02T00:00:00	338	239
2019-07-02T00:00:00	338	706
2019-07-02T00:00:00	338	867
2019-07-02T00:00:00	339	72
2019-07-02T00:00:00	339	64
2019-07-02T00:00:00	340	870
2019-07-02T00:00:00	340	238
2019-07-02T00:00:00	340	455
2019-07-02T00:00:00	341	795
2019-07-02T00:00:00	341	757
2019-07-02T00:00:00	341	662
2019-07-02T00:00:00	341	611
2019-07-02T00:00:00	342	395
2019-07-02T00:00:00	344	743
2019-07-02T00:00:00	344	264
2019-07-02T00:00:00	344	63
2019-07-02T00:00:00	345	245
2019-07-02T00:00:00	346	288
2019-07-02T00:00:00	346	27
2019-07-02T00:00:00	347	853
2019-07-02T00:00:00	347	435
2019-07-02T00:00:00	347	921
2019-07-02T00:00:00	348	133
2019-07-02T00:00:00	348	96
2019-07-02T00:00:00	348	411
2019-07-02T00:00:00	349	123
2019-07-02T00:00:00	349	916
2019-07-02T00:00:00	349	129
2019-07-02T00:00:00	350	116
2019-07-02T00:00:00	350	124
2019-07-02T00:00:00	351	601
2019-07-02T00:00:00	351	383
2019-07-02T00:00:00	352	605
2019-07-02T00:00:00	352	591
2019-07-02T00:00:00	352	228
2019-07-02T00:00:00	353	99
2019-07-02T00:00:00	353	914
2019-07-02T00:00:00	353	475
2019-07-02T00:00:00	354	751
2019-07-02T00:00:00	354	143
2019-07-02T00:00:00	354	34
2019-07-02T00:00:00	354	579
2019-07-02T00:00:00	355	907
2019-07-02T00:00:00	355	627
2019-07-02T00:00:00	355	805
2019-07-02T00:00:00	355	51
2019-07-02T00:00:00	356	262
2019-07-02T00:00:00	356	281
2019-07-02T00:00:00	356	323
2019-07-02T00:00:00	357	932
2019-07-02T00:00:00	359	926
2019-07-02T00:00:00	360	195
2019-07-02T00:00:00	361	709
2019-07-02T00:00:00	363	816
2019-07-02T00:00:00	363	326
2019-07-02T00:00:00	363	748
2019-07-02T00:00:00	365	549
2019-07-02T00:00:00	366	911
2019-07-02T00:00:00	366	988
2019-07-02T00:00:00	366	735
2019-07-02T00:00:00	367	749
2019-07-02T00:00:00	367	598
2019-07-02T00:00:00	367	210
2019-07-02T00:00:00	369	942
2019-07-02T00:00:00	369	246
2019-07-02T00:00:00	369	441
2019-07-02T00:00:00	371	159
2019-07-02T00:00:00	371	61
2019-07-02T00:00:00	371	167
2019-07-02T00:00:00	372	896
2019-07-02T00:00:00	372	886
2019-07-02T00:00:00	373	513
2019-07-02T00:00:00	373	161
2019-07-02T00:00:00	373	278
2019-07-02T00:00:00	375	913
2019-07-02T00:00:00	378	263
2019-07-02T00:00:00	379	537
2019-07-02T00:00:00	379	419
2019-07-02T00:00:00	380	693
2019-07-02T00:00:00	380	889
2019-07-02T00:00:00	380	152
2019-07-02T00:00:00	380	30
2019-07-02T00:00:00	380	515
2019-07-02T00:00:00	381	880
2019-07-02T00:00:00	381	955
2019-07-02T00:00:00	382	145
2019-07-02T00:00:00	382	451
2019-07-02T00:00:00	383	601
2019-07-02T00:00:00	383	351
2019-07-02T00:00:00	384	815
2019-07-02T00:00:00	386	845
2019-07-02T00:00:00	386	503
2019-07-02T00:00:00	386	707
2019-07-02T00:00:00	387	657
2019-07-02T00:00:00	387	35
2019-07-02T00:00:00	388	884
2019-07-02T00:00:00	388	283
2019-07-02T00:00:00	388	828
2019-07-02T00:00:00	389	575
2019-07-02T00:00:00	389	910
2019-07-02T00:00:00	389	183
2019-07-02T00:00:00	389	763
2019-07-02T00:00:00	392	121
2019-07-02T00:00:00	393	948
2019-07-02T00:00:00	393	859
2019-07-02T00:00:00	394	734
2019-07-02T00:00:00	395	342
2019-07-02T00:00:00	397	936
2019-07-02T00:00:00	399	560
2019-07-02T00:00:00	399	255
2019-07-02T00:00:00	401	858
2019-07-02T00:00:00	401	891
2019-07-02T00:00:00	402	803
2019-07-02T00:00:00	403	718
2019-07-02T00:00:00	403	174
2019-07-02T00:00:00	403	100
2019-07-02T00:00:00	403	13
2019-07-02T00:00:00	403	697
2019-07-02T00:00:00	403	252
2019-07-02T00:00:00	405	589
2019-07-02T00:00:00	405	685
2019-07-02T00:00:00	406	996
2019-07-02T00:00:00	406	733
2019-07-02T00:00:00	407	665
2019-07-02T00:00:00	407	516
2019-07-02T00:00:00	408	254
2019-07-02T00:00:00	408	148
2019-07-02T00:00:00	409	140
2019-07-02T00:00:00	409	418
2019-07-02T00:00:00	410	160
2019-07-02T00:00:00	411	133
2019-07-02T00:00:00	411	276
2019-07-02T00:00:00	411	96
2019-07-02T00:00:00	411	511
2019-07-02T00:00:00	411	348
2019-07-02T00:00:00	412	926
2019-07-02T00:00:00	413	426
2019-07-02T00:00:00	413	92
2019-07-02T00:00:00	414	559
2019-07-02T00:00:00	414	21
2019-07-02T00:00:00	415	548
2019-07-02T00:00:00	415	76
2019-07-02T00:00:00	415	592
2019-07-02T00:00:00	415	697
2019-07-02T00:00:00	415	482
2019-07-02T00:00:00	416	603
2019-07-02T00:00:00	416	758
2019-07-02T00:00:00	416	752
2019-07-02T00:00:00	417	204
2019-07-02T00:00:00	417	243
2019-07-02T00:00:00	417	928
2019-07-02T00:00:00	417	781
2019-07-02T00:00:00	418	409
2019-07-02T00:00:00	418	537
2019-07-02T00:00:00	418	140
2019-07-02T00:00:00	418	976
2019-07-02T00:00:00	418	869
2019-07-02T00:00:00	419	537
2019-07-02T00:00:00	419	379
2019-07-02T00:00:00	420	517
2019-07-02T00:00:00	421	215
2019-07-02T00:00:00	421	6
2019-07-02T00:00:00	421	618
2019-07-02T00:00:00	421	961
2019-07-02T00:00:00	422	36
2019-07-02T00:00:00	422	6
2019-07-02T00:00:00	424	271
2019-07-02T00:00:00	424	227
2019-07-02T00:00:00	424	766
2019-07-02T00:00:00	425	483
2019-07-02T00:00:00	426	306
2019-07-02T00:00:00	426	918
2019-07-02T00:00:00	426	544
2019-07-02T00:00:00	426	834
2019-07-02T00:00:00	426	413
2019-07-02T00:00:00	426	838
2019-07-02T00:00:00	426	186
2019-07-02T00:00:00	426	848
2019-07-02T00:00:00	427	236
2019-07-02T00:00:00	427	661
2019-07-02T00:00:00	427	790
2019-07-02T00:00:00	428	853
2019-07-02T00:00:00	429	911
2019-07-02T00:00:00	429	529
2019-07-02T00:00:00	429	988
2019-07-02T00:00:00	431	896
2019-07-02T00:00:00	431	886
2019-07-02T00:00:00	432	668
2019-07-02T00:00:00	433	131
2019-07-02T00:00:00	433	876
2019-07-02T00:00:00	433	121
2019-07-02T00:00:00	434	979
2019-07-02T00:00:00	434	58
2019-07-02T00:00:00	434	975
2019-07-02T00:00:00	434	564
2019-07-02T00:00:00	434	573
2019-07-02T00:00:00	434	964
2019-07-02T00:00:00	434	966
2019-07-02T00:00:00	435	853
2019-07-02T00:00:00	435	921
2019-07-02T00:00:00	435	347
2019-07-02T00:00:00	436	135
2019-07-02T00:00:00	436	329
2019-07-02T00:00:00	437	931
2019-07-02T00:00:00	437	122
2019-07-02T00:00:00	437	655
2019-07-02T00:00:00	438	123
2019-07-02T00:00:00	438	977
2019-07-02T00:00:00	439	591
2019-07-02T00:00:00	440	632
2019-07-02T00:00:00	441	369
2019-07-02T00:00:00	442	905
2019-07-02T00:00:00	443	201
2019-07-02T00:00:00	443	929
2019-07-02T00:00:00	444	842
2019-07-02T00:00:00	444	701
2019-07-02T00:00:00	444	947
2019-07-02T00:00:00	444	967
2019-07-02T00:00:00	444	735
2019-07-02T00:00:00	445	782
2019-07-02T00:00:00	445	905
2019-07-02T00:00:00	446	94
2019-07-02T00:00:00	447	148
2019-07-02T00:00:00	447	95
2019-07-02T00:00:00	448	721
2019-07-02T00:00:00	448	142
2019-07-02T00:00:00	448	176
2019-07-02T00:00:00	450	201
2019-07-02T00:00:00	451	239
2019-07-02T00:00:00	451	933
2019-07-02T00:00:00	451	382
2019-07-02T00:00:00	453	320
2019-07-02T00:00:00	453	793
2019-07-02T00:00:00	454	89
2019-07-02T00:00:00	455	340
2019-07-02T00:00:00	456	162
2019-07-02T00:00:00	457	42
2019-07-02T00:00:00	457	114
2019-07-02T00:00:00	459	484
2019-07-02T00:00:00	460	22
2019-07-02T00:00:00	460	62
2019-07-02T00:00:00	461	811
2019-07-02T00:00:00	462	8
2019-07-02T00:00:00	462	632
2019-07-02T00:00:00	463	309
2019-07-02T00:00:00	463	556
2019-07-02T00:00:00	463	777
2019-07-02T00:00:00	464	335
2019-07-02T00:00:00	464	835
2019-07-02T00:00:00	465	566
2019-07-02T00:00:00	465	166
2019-07-02T00:00:00	466	77
2019-07-02T00:00:00	466	43
2019-07-02T00:00:00	467	704
2019-07-02T00:00:00	467	873
2019-07-02T00:00:00	467	825
2019-07-02T00:00:00	468	952
2019-07-02T00:00:00	469	285
2019-07-02T00:00:00	469	558
2019-07-02T00:00:00	470	847
2019-07-02T00:00:00	472	498
2019-07-02T00:00:00	473	581
2019-07-02T00:00:00	473	662
2019-07-02T00:00:00	474	694
2019-07-02T00:00:00	474	968
2019-07-02T00:00:00	474	98
2019-07-02T00:00:00	474	998
2019-07-02T00:00:00	475	353
2019-07-02T00:00:00	475	99
2019-07-02T00:00:00	475	677
2019-07-02T00:00:00	476	169
2019-07-02T00:00:00	476	711
2019-07-02T00:00:00	476	679
2019-07-02T00:00:00	478	130
2019-07-02T00:00:00	478	836
2019-07-02T00:00:00	478	678
2019-07-02T00:00:00	479	820
2019-07-02T00:00:00	480	674
2019-07-02T00:00:00	481	45
2019-07-02T00:00:00	482	415
2019-07-02T00:00:00	482	530
2019-07-02T00:00:00	482	592
2019-07-02T00:00:00	482	954
2019-07-02T00:00:00	483	940
2019-07-02T00:00:00	483	425
2019-07-02T00:00:00	483	884
2019-07-02T00:00:00	483	681
2019-07-02T00:00:00	484	459
2019-07-02T00:00:00	484	71
2019-07-02T00:00:00	485	240
2019-07-02T00:00:00	485	239
2019-07-02T00:00:00	485	338
2019-07-02T00:00:00	485	706
2019-07-02T00:00:00	486	832
2019-07-02T00:00:00	486	951
2019-07-02T00:00:00	486	291
2019-07-02T00:00:00	486	935
2019-07-02T00:00:00	488	11
2019-07-02T00:00:00	490	586
2019-07-02T00:00:00	490	800
2019-07-02T00:00:00	491	663
2019-07-02T00:00:00	491	97
2019-07-02T00:00:00	492	679
2019-07-02T00:00:00	493	773
2019-07-02T00:00:00	494	997
2019-07-02T00:00:00	495	12
2019-07-02T00:00:00	495	601
2019-07-02T00:00:00	497	538
2019-07-02T00:00:00	497	844
2019-07-02T00:00:00	498	472
2019-07-02T00:00:00	499	848
2019-07-02T00:00:00	502	170
2019-07-02T00:00:00	503	386
2019-07-02T00:00:00	504	226
2019-07-02T00:00:00	504	187
2019-07-02T00:00:00	504	851
2019-07-02T00:00:00	505	928
2019-07-02T00:00:00	506	536
2019-07-02T00:00:00	506	915
2019-07-02T00:00:00	506	223
2019-07-02T00:00:00	508	146
2019-07-02T00:00:00	508	888
2019-07-02T00:00:00	509	851
2019-07-02T00:00:00	511	792
2019-07-02T00:00:00	511	133
2019-07-02T00:00:00	511	276
2019-07-02T00:00:00	511	411
2019-07-02T00:00:00	512	219
2019-07-02T00:00:00	512	724
2019-07-02T00:00:00	512	917
2019-07-02T00:00:00	512	875
2019-07-02T00:00:00	512	831
2019-07-02T00:00:00	512	874
2019-07-02T00:00:00	513	373
2019-07-02T00:00:00	513	161
2019-07-02T00:00:00	513	278
2019-07-02T00:00:00	513	149
2019-07-02T00:00:00	514	523
2019-07-02T00:00:00	515	30
2019-07-02T00:00:00	515	380
2019-07-02T00:00:00	516	407
2019-07-02T00:00:00	516	665
2019-07-02T00:00:00	517	420
2019-07-02T00:00:00	517	336
2019-07-02T00:00:00	518	277
2019-07-02T00:00:00	518	71
2019-07-02T00:00:00	519	258
2019-07-02T00:00:00	519	231
2019-07-02T00:00:00	519	641
2019-07-02T00:00:00	519	255
2019-07-02T00:00:00	520	250
2019-07-02T00:00:00	520	858
2019-07-02T00:00:00	520	852
2019-07-02T00:00:00	521	292
2019-07-02T00:00:00	521	92
2019-07-02T00:00:00	522	247
2019-07-02T00:00:00	523	514
2019-07-02T00:00:00	523	12
2019-07-02T00:00:00	523	638
2019-07-02T00:00:00	524	565
2019-07-02T00:00:00	525	722
2019-07-02T00:00:00	525	19
2019-07-02T00:00:00	525	129
2019-07-02T00:00:00	526	625
2019-07-02T00:00:00	527	309
2019-07-02T00:00:00	527	844
2019-07-02T00:00:00	529	911
2019-07-02T00:00:00	529	429
2019-07-02T00:00:00	529	988
2019-07-02T00:00:00	530	954
2019-07-02T00:00:00	530	482
2019-07-02T00:00:00	530	233
2019-07-02T00:00:00	531	37
2019-07-02T00:00:00	531	10
2019-07-02T00:00:00	532	580
2019-07-02T00:00:00	532	126
2019-07-02T00:00:00	533	186
2019-07-02T00:00:00	533	308
2019-07-02T00:00:00	534	786
2019-07-02T00:00:00	534	200
2019-07-02T00:00:00	534	2
2019-07-02T00:00:00	535	126
2019-07-02T00:00:00	536	887
2019-07-02T00:00:00	536	223
2019-07-02T00:00:00	536	506
2019-07-02T00:00:00	537	976
2019-07-02T00:00:00	537	419
2019-07-02T00:00:00	537	418
2019-07-02T00:00:00	537	379
2019-07-02T00:00:00	538	497
2019-07-02T00:00:00	538	309
2019-07-02T00:00:00	538	321
2019-07-02T00:00:00	538	885
2019-07-02T00:00:00	538	844
2019-07-02T00:00:00	541	738
2019-07-02T00:00:00	541	147
2019-07-02T00:00:00	541	700
2019-07-02T00:00:00	544	306
2019-07-02T00:00:00	544	841
2019-07-02T00:00:00	544	426
2019-07-02T00:00:00	544	834
2019-07-02T00:00:00	544	687
2019-07-02T00:00:00	544	783
2019-07-02T00:00:00	544	838
2019-07-02T00:00:00	544	837
2019-07-02T00:00:00	544	186
2019-07-02T00:00:00	544	327
2019-07-02T00:00:00	544	848
2019-07-02T00:00:00	545	683
2019-07-02T00:00:00	545	857
2019-07-02T00:00:00	545	898
2019-07-02T00:00:00	546	5
2019-07-02T00:00:00	546	664
2019-07-02T00:00:00	548	551
2019-07-02T00:00:00	548	415
2019-07-02T00:00:00	548	76
2019-07-02T00:00:00	549	630
2019-07-02T00:00:00	549	365
2019-07-02T00:00:00	550	779
2019-07-02T00:00:00	551	548
2019-07-02T00:00:00	551	738
2019-07-02T00:00:00	551	147
2019-07-02T00:00:00	552	923
2019-07-02T00:00:00	554	158
2019-07-02T00:00:00	554	267
2019-07-02T00:00:00	554	725
2019-07-02T00:00:00	554	248
2019-07-02T00:00:00	555	753
2019-07-02T00:00:00	555	585
2019-07-02T00:00:00	555	947
2019-07-02T00:00:00	555	567
2019-07-02T00:00:00	555	946
2019-07-02T00:00:00	555	930
2019-07-02T00:00:00	555	649
2019-07-02T00:00:00	555	157
2019-07-02T00:00:00	556	463
2019-07-02T00:00:00	557	839
2019-07-02T00:00:00	557	653
2019-07-02T00:00:00	557	149
2019-07-02T00:00:00	557	137
2019-07-02T00:00:00	558	469
2019-07-02T00:00:00	558	872
2019-07-02T00:00:00	558	611
2019-07-02T00:00:00	559	414
2019-07-02T00:00:00	559	81
2019-07-02T00:00:00	559	21
2019-07-02T00:00:00	560	399
2019-07-02T00:00:00	560	181
2019-07-02T00:00:00	562	866
2019-07-02T00:00:00	562	868
2019-07-02T00:00:00	563	302
2019-07-02T00:00:00	563	812
2019-07-02T00:00:00	563	789
2019-07-02T00:00:00	564	434
2019-07-02T00:00:00	564	336
2019-07-02T00:00:00	565	616
2019-07-02T00:00:00	565	524
2019-07-02T00:00:00	565	286
2019-07-02T00:00:00	566	465
2019-07-02T00:00:00	566	166
2019-07-02T00:00:00	567	555
2019-07-02T00:00:00	567	585
2019-07-02T00:00:00	567	947
2019-07-02T00:00:00	567	830
2019-07-02T00:00:00	567	946
2019-07-02T00:00:00	567	649
2019-07-02T00:00:00	567	157
2019-07-02T00:00:00	570	293
2019-07-02T00:00:00	570	180
2019-07-02T00:00:00	572	749
2019-07-02T00:00:00	572	902
2019-07-02T00:00:00	573	979
2019-07-02T00:00:00	573	58
2019-07-02T00:00:00	573	434
2019-07-02T00:00:00	573	964
2019-07-02T00:00:00	573	966
2019-07-02T00:00:00	574	773
2019-07-02T00:00:00	574	897
2019-07-02T00:00:00	574	894
2019-07-02T00:00:00	575	760
2019-07-02T00:00:00	575	75
2019-07-02T00:00:00	575	389
2019-07-02T00:00:00	575	910
2019-07-02T00:00:00	575	728
2019-07-02T00:00:00	575	149
2019-07-02T00:00:00	575	253
2019-07-02T00:00:00	575	183
2019-07-02T00:00:00	578	214
2019-07-02T00:00:00	579	751
2019-07-02T00:00:00	579	143
2019-07-02T00:00:00	579	34
2019-07-02T00:00:00	579	254
2019-07-02T00:00:00	579	354
2019-07-02T00:00:00	580	532
2019-07-02T00:00:00	581	316
2019-07-02T00:00:00	581	473
2019-07-02T00:00:00	582	124
2019-07-02T00:00:00	582	597
2019-07-02T00:00:00	583	725
2019-07-02T00:00:00	584	70
2019-07-02T00:00:00	584	156
2019-07-02T00:00:00	585	555
2019-07-02T00:00:00	585	947
2019-07-02T00:00:00	585	567
2019-07-02T00:00:00	585	946
2019-07-02T00:00:00	585	930
2019-07-02T00:00:00	585	649
2019-07-02T00:00:00	586	800
2019-07-02T00:00:00	586	490
2019-07-02T00:00:00	587	205
2019-07-02T00:00:00	587	19
2019-07-02T00:00:00	588	139
2019-07-02T00:00:00	588	69
2019-07-02T00:00:00	588	62
2019-07-02T00:00:00	589	405
2019-07-02T00:00:00	589	769
2019-07-02T00:00:00	589	685
2019-07-02T00:00:00	590	770
2019-07-02T00:00:00	590	767
2019-07-02T00:00:00	591	439
2019-07-02T00:00:00	591	352
2019-07-02T00:00:00	592	415
2019-07-02T00:00:00	592	50
2019-07-02T00:00:00	592	76
2019-07-02T00:00:00	592	482
2019-07-02T00:00:00	593	136
2019-07-02T00:00:00	595	772
2019-07-02T00:00:00	595	937
2019-07-02T00:00:00	595	810
2019-07-02T00:00:00	597	582
2019-07-02T00:00:00	597	324
2019-07-02T00:00:00	597	861
2019-07-02T00:00:00	598	210
2019-07-02T00:00:00	598	367
2019-07-02T00:00:00	599	846
2019-07-02T00:00:00	599	207
2019-07-02T00:00:00	599	671
2019-07-02T00:00:00	601	495
2019-07-02T00:00:00	601	383
2019-07-02T00:00:00	601	351
2019-07-02T00:00:00	602	59
2019-07-02T00:00:00	602	51
2019-07-02T00:00:00	603	758
2019-07-02T00:00:00	603	416
2019-07-02T00:00:00	605	352
2019-07-02T00:00:00	610	334
2019-07-02T00:00:00	610	807
2019-07-02T00:00:00	611	872
2019-07-02T00:00:00	611	922
2019-07-02T00:00:00	611	341
2019-07-02T00:00:00	611	558
2019-07-02T00:00:00	613	756
2019-07-02T00:00:00	614	873
2019-07-02T00:00:00	614	151
2019-07-02T00:00:00	615	140
2019-07-02T00:00:00	616	939
2019-07-02T00:00:00	616	286
2019-07-02T00:00:00	616	565
2019-07-02T00:00:00	617	29
2019-07-02T00:00:00	617	202
2019-07-02T00:00:00	617	70
2019-07-02T00:00:00	618	215
2019-07-02T00:00:00	618	6
2019-07-02T00:00:00	618	421
2019-07-02T00:00:00	620	646
2019-07-02T00:00:00	621	906
2019-07-02T00:00:00	624	895
2019-07-02T00:00:00	625	526
2019-07-02T00:00:00	626	39
2019-07-02T00:00:00	627	907
2019-07-02T00:00:00	627	965
2019-07-02T00:00:00	627	355
2019-07-02T00:00:00	627	805
2019-07-02T00:00:00	627	14
2019-07-02T00:00:00	629	111
2019-07-02T00:00:00	629	691
2019-07-02T00:00:00	630	549
2019-07-02T00:00:00	631	794
2019-07-02T00:00:00	631	858
2019-07-02T00:00:00	631	854
2019-07-02T00:00:00	631	198
2019-07-02T00:00:00	631	190
2019-07-02T00:00:00	631	840
2019-07-02T00:00:00	632	440
2019-07-02T00:00:00	632	462
2019-07-02T00:00:00	632	299
2019-07-02T00:00:00	632	960
2019-07-02T00:00:00	633	728
2019-07-02T00:00:00	633	253
2019-07-02T00:00:00	635	979
2019-07-02T00:00:00	635	4
2019-07-02T00:00:00	635	840
2019-07-02T00:00:00	636	45
2019-07-02T00:00:00	636	103
2019-07-02T00:00:00	636	171
2019-07-02T00:00:00	637	747
2019-07-02T00:00:00	638	742
2019-07-02T00:00:00	638	12
2019-07-02T00:00:00	638	7
2019-07-02T00:00:00	638	523
2019-07-02T00:00:00	639	288
2019-07-02T00:00:00	641	231
2019-07-02T00:00:00	641	255
2019-07-02T00:00:00	641	519
2019-07-02T00:00:00	642	729
2019-07-02T00:00:00	644	820
2019-07-02T00:00:00	646	620
2019-07-02T00:00:00	647	862
2019-07-02T00:00:00	647	719
2019-07-02T00:00:00	647	270
2019-07-02T00:00:00	648	90
2019-07-02T00:00:00	648	778
2019-07-02T00:00:00	649	555
2019-07-02T00:00:00	649	947
2019-07-02T00:00:00	649	585
2019-07-02T00:00:00	649	830
2019-07-02T00:00:00	649	567
2019-07-02T00:00:00	649	157
2019-07-02T00:00:00	650	774
2019-07-02T00:00:00	651	762
2019-07-02T00:00:00	653	839
2019-07-02T00:00:00	653	136
2019-07-02T00:00:00	653	557
2019-07-02T00:00:00	653	137
2019-07-02T00:00:00	653	927
2019-07-02T00:00:00	654	242
2019-07-02T00:00:00	654	331
2019-07-02T00:00:00	655	949
2019-07-02T00:00:00	655	437
2019-07-02T00:00:00	655	122
2019-07-02T00:00:00	656	819
2019-07-02T00:00:00	657	387
2019-07-02T00:00:00	660	870
2019-07-02T00:00:00	660	307
2019-07-02T00:00:00	660	875
2019-07-02T00:00:00	660	999
2019-07-02T00:00:00	660	744
2019-07-02T00:00:00	660	84
2019-07-02T00:00:00	660	874
2019-07-02T00:00:00	661	236
2019-07-02T00:00:00	661	427
2019-07-02T00:00:00	662	341
2019-07-02T00:00:00	662	473
2019-07-02T00:00:00	663	491
2019-07-02T00:00:00	663	97
2019-07-02T00:00:00	664	546
2019-07-02T00:00:00	665	407
2019-07-02T00:00:00	665	516
2019-07-02T00:00:00	668	432
2019-07-02T00:00:00	669	13
2019-07-02T00:00:00	671	846
2019-07-02T00:00:00	671	599
2019-07-02T00:00:00	673	322
2019-07-02T00:00:00	674	480
2019-07-02T00:00:00	675	786
2019-07-02T00:00:00	675	741
2019-07-02T00:00:00	677	914
2019-07-02T00:00:00	677	475
2019-07-02T00:00:00	678	130
2019-07-02T00:00:00	678	478
2019-07-02T00:00:00	679	476
2019-07-02T00:00:00	679	492
2019-07-02T00:00:00	679	169
2019-07-02T00:00:00	679	711
2019-07-02T00:00:00	680	725
2019-07-02T00:00:00	681	483
2019-07-02T00:00:00	682	721
2019-07-02T00:00:00	682	142
2019-07-02T00:00:00	683	688
2019-07-02T00:00:00	683	857
2019-07-02T00:00:00	683	898
2019-07-02T00:00:00	683	686
2019-07-02T00:00:00	683	545
2019-07-02T00:00:00	684	33
2019-07-02T00:00:00	685	155
2019-07-02T00:00:00	685	589
2019-07-02T00:00:00	685	405
2019-07-02T00:00:00	685	769
2019-07-02T00:00:00	686	683
2019-07-02T00:00:00	686	688
2019-07-02T00:00:00	687	291
2019-07-02T00:00:00	687	544
2019-07-02T00:00:00	687	935
2019-07-02T00:00:00	687	327
2019-07-02T00:00:00	688	683
2019-07-02T00:00:00	688	132
2019-07-02T00:00:00	688	686
2019-07-02T00:00:00	691	629
2019-07-02T00:00:00	691	123
2019-07-02T00:00:00	691	111
2019-07-02T00:00:00	691	908
2019-07-02T00:00:00	693	889
2019-07-02T00:00:00	693	152
2019-07-02T00:00:00	693	380
2019-07-02T00:00:00	694	968
2019-07-02T00:00:00	694	474
2019-07-02T00:00:00	694	998
2019-07-02T00:00:00	694	98
2019-07-02T00:00:00	695	330
2019-07-02T00:00:00	697	403
2019-07-02T00:00:00	697	415
2019-07-02T00:00:00	697	76
2019-07-02T00:00:00	698	318
2019-07-02T00:00:00	700	541
2019-07-02T00:00:00	701	842
2019-07-02T00:00:00	701	444
2019-07-02T00:00:00	701	226
2019-07-02T00:00:00	701	967
2019-07-02T00:00:00	701	735
2019-07-02T00:00:00	702	209
2019-07-02T00:00:00	702	231
2019-07-02T00:00:00	704	467
2019-07-02T00:00:00	706	485
2019-07-02T00:00:00	706	239
2019-07-02T00:00:00	706	338
2019-07-02T00:00:00	707	845
2019-07-02T00:00:00	707	386
2019-07-02T00:00:00	708	244
2019-07-02T00:00:00	709	361
2019-07-02T00:00:00	711	476
2019-07-02T00:00:00	711	169
2019-07-02T00:00:00	711	679
2019-07-02T00:00:00	712	756
2019-07-02T00:00:00	713	275
2019-07-02T00:00:00	714	988
2019-07-02T00:00:00	715	722
2019-07-02T00:00:00	715	191
2019-07-02T00:00:00	715	717
2019-07-02T00:00:00	715	956
2019-07-02T00:00:00	715	723
2019-07-02T00:00:00	716	310
2019-07-02T00:00:00	716	817
2019-07-02T00:00:00	716	10
2019-07-02T00:00:00	717	722
2019-07-02T00:00:00	717	715
2019-07-02T00:00:00	717	723
